rpm,tps_pct,kfuel_map_pct,map_mbar,idle_learn_pct,dthrot,lambda2,inj_h_perc,ae_usec,iidle_pct,km_h,dc_base_idle_pct,idle_out_pct,ivct_angle_deg,evct_angle_deg,ivct_target_deg,evct_target_deg,dbw_tps1_pct,base_inj_pw_usec,run_pw1_usec,sa_base_deg,sa_out_deg,lambda1,target_lambda,run_pw2_usec,clc1_pct,clc2_pct,base_boost_dc_pct,boost_out_pct,oil_p_kpa,fuel_p_bar,sa_knock1_deg,sa_knock2_deg,sa_knock3_deg,sa_knock4_deg,i_boost,target_boost_mbar,batt_V,djv_batt_usec,dwell_usec,tps1i_V,pps1i_V,pps2i_V,tps_drv_req_pct,tps2i_V,tps_pps_fault,pps_scaled_pct,pps1_pct,pps2_pct,tps1_pct,tps2_pct,th2o_C,toil_C,kfuel_crk_pct,tair_C,erun_timer_s,tair_i_V,lambda_i_V,kfuel_th2o_pct,kfuel_tair_pct,crk_cnt,kfuel_baro_pct,kfuel_p_pct,osa_tair_deg,rpm_target_idle,fuel_p_target_bar,fuel_level_V,fuel_p_ctrl_dc_pct
2673.00,30.20,100.39,1705.00,0.00,0.00,13.84,100.00,0.00,0.00,57.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.95,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2673.00,30.20,100.39,1705.00,0.00,0.00,13.84,100.00,0.00,0.00,60.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.95,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2673.00,30.20,100.39,1705.00,0.00,0.00,13.84,100.00,0.00,0.00,60.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.84,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2673.00,30.20,100.39,1705.00,0.00,0.00,13.84,100.00,0.00,0.00,60.40,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.84,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2764.00,31.37,100.39,1741.00,0.00,0.00,13.84,100.00,0.00,0.00,63.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.84,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2854.00,32.94,100.39,1778.00,0.00,0.00,13.84,100.00,0.00,0.00,63.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.84,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2854.00,32.94,100.39,1778.00,0.00,0.00,13.72,100.00,0.00,0.00,66.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.84,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2854.00,32.94,100.39,1778.00,0.00,0.00,13.72,100.00,0.00,0.00,66.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.69,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2854.00,32.94,100.39,1778.00,0.00,0.00,13.72,100.00,0.00,0.00,66.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2854.00,32.94,100.39,1778.00,0.00,0.00,13.72,100.00,0.00,0.00,66.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
2943.00,34.51,100.39,1814.00,0.00,0.00,13.72,100.00,0.00,0.00,69.10,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3032.00,35.69,100.39,1849.00,0.00,0.00,13.72,100.00,0.00,0.00,69.10,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3032.00,35.69,100.39,1849.00,0.00,0.00,13.72,100.00,0.00,0.00,72.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3032.00,35.69,100.39,1849.00,0.00,0.00,13.72,100.00,0.00,0.00,72.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3120.00,37.25,100.39,1885.00,0.00,0.00,13.72,100.00,0.00,0.00,72.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3120.00,37.25,100.39,1885.00,0.00,0.00,13.60,100.00,0.00,0.00,74.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,74.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.72,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.76,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,84.75,148.12,156.86,30.16,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3208.00,38.82,100.39,1920.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3296.00,40.00,100.39,1956.00,0.00,0.00,13.60,100.00,0.00,0.00,77.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3296.00,40.00,100.39,1956.00,0.00,0.00,13.60,100.00,0.00,0.00,80.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3382.00,41.57,100.39,1991.00,0.00,0.00,13.49,100.00,0.00,0.00,80.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3382.00,41.57,100.39,1991.00,0.00,0.00,13.49,100.00,0.00,0.00,83.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.60,0.90,9363.00,0.00,0.00,54.51,54.51,0.33,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3382.00,41.57,100.39,1991.00,0.00,0.00,13.49,100.00,0.00,0.00,83.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3469.00,42.75,100.39,2026.00,0.00,0.00,13.49,100.00,0.00,0.00,83.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3469.00,42.75,100.39,2026.00,0.00,0.00,13.49,100.00,0.00,0.00,86.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3554.00,44.31,100.39,2060.00,0.00,0.00,13.49,100.00,0.00,0.00,86.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3554.00,44.31,100.39,2060.00,0.00,0.00,13.49,100.00,0.00,0.00,88.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.35,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3554.00,44.31,100.39,2060.00,0.00,0.00,13.49,100.00,0.00,0.00,88.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.86,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3554.00,44.31,100.39,2060.00,0.00,0.00,13.49,100.00,0.00,0.00,88.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3639.00,45.49,100.39,2094.00,0.00,0.00,13.49,100.00,0.00,0.00,88.80,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3639.00,45.49,100.39,2094.00,0.00,0.00,13.37,100.00,0.00,0.00,91.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3723.00,47.06,100.39,2128.00,0.00,0.00,13.37,100.00,0.00,0.00,91.50,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3723.00,47.06,100.39,2128.00,0.00,0.00,13.37,100.00,0.00,0.00,94.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.49,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3723.00,47.06,100.39,2128.00,0.00,0.00,13.37,100.00,0.00,0.00,94.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.37,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3807.00,48.24,100.39,2162.00,0.00,0.00,13.37,100.00,0.00,0.00,94.20,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.37,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3807.00,48.24,100.39,2162.00,0.00,0.00,13.37,100.00,0.00,0.00,97.00,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.37,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.37,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.37,0.90,9363.00,0.00,0.00,54.51,54.51,0.36,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.88,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.77,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,29.53,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.77,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,28.90,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3890.00,49.80,100.39,2195.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.77,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,28.90,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3972.00,50.98,100.39,2229.00,0.00,0.00,13.26,100.00,0.00,0.00,99.60,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.77,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,28.90,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
3972.00,50.98,100.39,2229.00,0.00,0.00,13.26,100.00,0.00,0.00,102.30,26.27,26.27,0.00,0.00,5.00,0.00,106.74,4158.00,9363.00,15.75,0.00,13.26,0.90,9363.00,0.00,0.00,54.51,54.51,0.34,3.00,0.00,0.00,0.00,0.00,0.00,1080.00,12.77,540.00,3200.00,5.00,0.84,0.49,6.55,0.02,64.00,0.00,0.00,1.96,100.00,0.00,85.37,148.12,156.86,28.90,0.00,1.98,5.00,128.63,100.39,0.00,100.39,112.94,0.00,1060.00,80.00,158.91,0.00
